id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL,source_file,combined_timestamp
1214,"We at MHF believe in sharing the stories of those affected by TB. You can read the story of Onesia, a staff worker at a TB clinic, here: https://t.co/sWiX7KcdBb

PC: Apopo HeroRats

#EndTB #StopTB #tuberculosis #survivorstories #yeswecanendtb #InvestToEndTB #awareness https://t.co/Stat9yAmsH",https://x.com/MuellerHealth/status/1850870224838381979,tweet,The Mueller Health Foundation,@MuellerHealth,"New York, USA",,"#EndTB,#StopTB,#tuberculosis,#survivorstories,#yeswecanendtb,#InvestToEndTB,#awareness",0,0,4,6,115,0,2024-10-28 05:00:23,https://pbs.twimg.com/media/Ga-cqXiXIAARpaH.png,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1215,"Yayasan Bekantan TB Kalimantan Selatan Mengucapkan : 

Selamat Memperingati Hari Sumpah Pemuda.

Mari kita pelihara semangat juang pemuda untuk masa depan bangsa Indonesia.

#TOSSTBC #STOPTB #stoptbpartnership #striveforfighttb https://t.co/0PMd8DmD3j",https://x.com/bekantantb/status/1850764334689132851,tweet,bekantantbkalsel,@bekantantb,https://maps.app.goo.gl/h9L8Ye,,"#TOSSTBC,#STOPTB,#stoptbpartnership,#striveforfighttb",0,0,0,0,8,0,2024-10-27 21:59:37,https://pbs.twimg.com/media/Ga88FyxbkAAOCAk.jpg,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1216,"भारत में #टीबी के अधिकांश मामलों का कारण कुपोषण है। स्वस्थ रहने और टीबी से बचने के लिए संतुलित और पोषक तत्वों से भरपूर आहार का सेवन करना बेहद जरूरी है। आइए, एक स्वस्थ जीवन की ओर कदम बढ़ाएं। 
#EndTB #TBawareness #WorldTBDay #StopTB #TBPrevention #TBResearch #FightTB #TBElimination #HealthForAll #TBTesting",https://x.com/nhm_up/status/1850161677485883396,tweet,NHM UP,@nhm_up,16 AP Sen Road Lucknow,,"#टीबी,#EndTB,#TBawareness,#WorldTBDay,#StopTB,#TBPrevention,#TBResearch,#FightTB,#TBElimination",0,0,12,23,376,0,2024-10-26 06:04:52,https://pbs.twimg.com/media/Ga0YNfzbQAAslbz.jpg,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1217,Sneak peek! 🎥 Behind the scenes of our new #TBAwareness short film in Santali. We can’t wait to share the full story with you! #StopTB #YesWeCanEndTB #BehindTheScenes #HealthForAll # https://t.co/tYIrVeTrCl,https://x.com/MANT_NGO/status/1849797401332285843,tweet,MANT NGO,@MANT_NGO,"West Bengal, India",,"#TBAwareness,#StopTB,#YesWeCanEndTB,#BehindTheScenes,#HealthForAll",1,0,0,0,12,0,2024-10-25 05:57:22,"https://pbs.twimg.com/media/GavMzuhaAAgAWq0.jpg,https://pbs.twimg.com/media/GavMzuhaAAoWfTo.jpg,https://pbs.twimg.com/media/GavMzuhbIAAyF6x.jpg,https://pbs.twimg.com/media/GavMzuhaAAMh2Yj.jpg",,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1218,"Every two weeks,  we like to share an interesting #fact about #tuberculosis with you!

#StopTB #EndTB #raisingawareness #awareness #publichealth #health #healthcare #infectiousdiseases #InvestToEndTB #InvestInTB #education #learning #history #community #treatment #cure #reseach https://t.co/tPVAGNfJb8",https://x.com/MuellerHealth/status/1849783060855652385,tweet,The Mueller Health Foundation,@MuellerHealth,"New York, USA",,"#fact,#tuberculosis,#StopTB,#EndTB,#raisingawareness,#awareness,#publichealth,#health,#healthcare,#infectiousdiseases,#InvestToEndTB,#InvestInTB,#education,#learning,#history,#community,#treatment,#cure,#reseach",0,0,2,4,66,0,2024-10-25 05:00:23,https://pbs.twimg.com/media/Gau_5GGXAAAAFvz.png,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1219,"New WHO Report Targets Faster, More Accurate TB Diagnosis for Vulnerable Populations https://t.co/O0akquMKsd 
#TBdiagnosis #TBtesting #EndTB #FindTB #StopTB #CureTB #DefeatTB #TBfree #TBcare #TBprevention #TBawareness #WorldTBDay #WHOreport #vulnerablepopulations #fasterdiagnosis",https://x.com/VisionRI_/status/1849768858426671165,tweet,VisionRI,@VisionRI_,National Capital Region,,"#TBdiagnosis,#TBtesting,#EndTB,#FindTB,#StopTB,#CureTB,#DefeatTB,#TBfree,#TBcare,#TBprevention,#TBawareness,#WorldTBDay,#WHOreport,#vulnerablepopulations,#fasterdiagnosis",0,0,2,2,94,0,2024-10-25 04:03:57,,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1220,"Did you know TB is one of the top 10 causes of death worldwide? Learn the facts, Protect your health.
For More Information
Call: 80088 01192

#TBFacts #pranahithahospitals #besthospitalindilsukhnagar #dilsukhnagar #MentalHealthCare #TBPrevention #StopTB #TBMythsAndFacts https://t.co/hdzmh72zG0",https://x.com/Pranahithahosp/status/1849695968305820107,tweet,Pranahitha Hospitals,@Pranahithahosp,Dilsukhnagar,,"#TBFacts,#pranahithahospitals,#besthospitalindilsukhnagar,#dilsukhnagar,#MentalHealthCare,#TBPrevention,#StopTB,#TBMythsAndFacts",0,0,0,0,6,0,2024-10-24 23:14:19,https://pbs.twimg.com/ext_tw_video_thumb/1849695139028971520/pu/img/XQ91qV0b32UlJVA8.jpg,https://video.twimg.com/ext_tw_video/1849695139028971520/pu/vid/avc1/720x1280/5sGBv0jFmb1Ct_18.mp4?tag=12,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1221,"Once a month, we like to share an insightful publication about #tuberculosis! Click the link to read about a new TB Awareness Campaign in India: https://t.co/VR4mQgvraq

#StopTB #EndTB #YesWeCanEndTB #InvestToEndTB #infectiousdiseases #publichealth #globalhealth https://t.co/CRz9xTV6hd",https://x.com/MuellerHealth/status/1849058352904429625,tweet,The Mueller Health Foundation,@MuellerHealth,"New York, USA",,"#tuberculosis,#StopTB,#EndTB,#YesWeCanEndTB,#InvestToEndTB,#infectiousdiseases,#publichealth,#globalhealth",0,0,1,2,60,0,2024-10-23 05:00:39,https://pbs.twimg.com/media/GaksxhlXAAATaYw.png,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1222,"On Oct 20, 2024, BPDO, in partnership with the Afar TB Association, held a CLM advocacy session for TB-affected communities to enhance engagement and fight stigma. Supported by the Stop TB Partnership, this aligns with SDG 2030 to end TB. #StopTB #CommunityEngagement #BPDO https://t.co/1rSIYlGzC3",https://x.com/bezapposterity1/status/1849048979595526301,tweet,Bezaposterity,@bezapposterity1,Ethiopia,,"#StopTB,#CommunityEngagement,#BPDO",0,0,0,0,13,0,2024-10-23 04:23:25,"https://pbs.twimg.com/media/GakkOgvWoAASQFc.jpg,https://pbs.twimg.com/media/GakkOgzWMAAdGif.jpg",,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1223,"🎒 TB Awareness Program for School Students 🏫

We're educating the next generation about Tuberculosis (TB), raising awareness and promoting healthy habits to keep our children safe. 

#childrencharitabletrust #awareness #stoptb #healtheducation #schoolprograms #karurdistrict https://t.co/RA8tVT2O58",https://x.com/childrencharit2/status/1848713184238309405,tweet,Children Charitable Trust,@childrencharit2,Premabulur,,"#childrencharitabletrust,#awareness,#stoptb,#healtheducation,#schoolprograms,#karurdistrict",0,0,0,0,10,0,2024-10-22 06:09:05,https://pbs.twimg.com/media/GafyuaAawAANwse.jpg,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1224,"We at MHF believe in sharing the stories of those affected by TB. You can read the story of Lulu, a TB advocate, here: 
https://t.co/1fD5Hf1sLx

PC: Apopo HeroRats

#EndTB #StopTB #tuberculosis #survivorstories #yeswecanendtb #InvestToEndTB #awareness https://t.co/ERbXdDdwMD",https://x.com/MuellerHealth/status/1848333494138593560,tweet,The Mueller Health Foundation,@MuellerHealth,"New York, USA",,"#EndTB,#StopTB,#tuberculosis,#survivorstories,#yeswecanendtb,#InvestToEndTB,#awareness",0,0,1,2,41,0,2024-10-21 05:00:20,https://pbs.twimg.com/media/GaaZhM6XUAAT6h5.png,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1225,"Launching of  OneImpact Platform at Bukomansimbi district HQTRs is underway.  It has been launched by Mr. Nyenje Fred Kayiira ,the district chairperson and other local government officials .
 #InclusiveHealth  #DisabilityEmpowerment #OneImpact #ADPHAUganda #StopTB https://t.co/CX0TUaIasU",https://x.com/adphauganda/status/1848331635344773540,tweet,ADPHA _ UGANDA,@adphauganda,"Masaka, Uganda",,"#InclusiveHealth,#DisabilityEmpowerment,#OneImpact,#ADPHAUganda,#StopTB",0,0,3,5,125,0,2024-10-21 04:52:56,"https://pbs.twimg.com/media/GaaXyJfWsAAjtbp.jpg,https://pbs.twimg.com/media/GaaXySBWAAAA4Kg.jpg,https://pbs.twimg.com/media/GaaXyu6WgAAai4-.jpg,https://pbs.twimg.com/media/GaaXyQjWcAA_hvo.jpg",,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1226,@adphauganda  while Championing Inclusive TB Response in Kalungu District  successfully launched  OneImpact Platform to  enhancing disability-inclusive community-led monitoring through OneImpact Platform. #InclusiveHealth  #DisabilityEmpowerment #OneImpact #ADPHAUganda #StopTB https://t.co/lpe6zabaLK,https://x.com/adphauganda/status/1848321907348680884,tweet,ADPHA _ UGANDA,@adphauganda,"Masaka, Uganda",@adphauganda,"#InclusiveHealth,#DisabilityEmpowerment,#OneImpact,#ADPHAUganda,#StopTB",0,0,0,2,62,0,2024-10-21 04:14:17,"https://pbs.twimg.com/media/GaaO94XW0AE-6fo.jpg,https://pbs.twimg.com/media/GaaO95CWMAAHqIB.jpg,https://pbs.twimg.com/media/GaaO98-XAAArhD_.jpg,https://pbs.twimg.com/media/GaaO95JWEAAwAgz.jpg",,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1227,"Yayasan Bekantan TB Kalimantan Selatan Mengucapkan : 

Selamat bertugas kembali Bapak Budi Gunadi Sadikin dan Bapak Prof Dante Saksono Harbuwono.

#TOSSTBC #STOPTB #stoptbpartnership  #striveforfighttb https://t.co/NCI1VqFAqs",https://x.com/bekantantb/status/1848253998626992418,tweet,bekantantbkalsel,@bekantantb,https://maps.app.goo.gl/h9L8Ye,,"#TOSSTBC,#STOPTB,#stoptbpartnership,#striveforfighttb",0,0,0,0,33,0,2024-10-20 23:44:26,https://pbs.twimg.com/media/GaZQ2EmaIAEDqtM.jpg,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1228,"Terimakasih atas pengabdian membangun negeri ini Bapak Presiden Ir. Joko Widodo Periode2014-2024 dan BapakWakil Presiden KH. Ma’ruf Amin Periode2019-2024.

#TOSSTBC #STOPTB #stoptbpartnership #striveforfighttb https://t.co/JRI6oWvBbB",https://x.com/bekantantb/status/1848253518479839405,tweet,bekantantbkalsel,@bekantantb,https://maps.app.goo.gl/h9L8Ye,,"#TOSSTBC,#STOPTB,#stoptbpartnership,#striveforfighttb",0,0,0,0,5,0,2024-10-20 23:42:32,https://pbs.twimg.com/media/GaZQk97bwAAlm2U.jpg,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1229,"Yayasan Bekantan TB Kalimantan Selatan Mengucapkan : 

Selamat dan sukses kepada Bapak H. Prabowo Subianto dan Bapak Gibran Rakabuming Raka atas pelantikannya sebagai Presiden danWakil Presiden RepublikIndonesia periode 2024 – 2029.

#TOSSTBC #STOPTB #stoptbpartnership https://t.co/B884EX37tm",https://x.com/bekantantb/status/1847933730192822519,tweet,bekantantbkalsel,@bekantantb,https://maps.app.goo.gl/h9L8Ye,,"#TOSSTBC,#STOPTB,#stoptbpartnership",0,0,0,0,25,0,2024-10-20 02:31:48,"https://pbs.twimg.com/media/GaUtuXJakAAIray.jpg,https://pbs.twimg.com/media/GaUtuXKbkAA4jXW.jpg,https://pbs.twimg.com/media/GaUtuXIagAAPWQ6.jpg,https://pbs.twimg.com/media/GaUtuXLa8AAnkWz.jpg",,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1230,"PROMO ALERT!!!!!!!!!!!!!!!!!!!!!!!!
GET YOUR TUBERCULINE SKIN TEST NOW!!!
FOR AS LOW AS 300 PESOS!!
VISIT IVAX ABC AND VACCINATION CENTER
Location: Brgy. Odiong Roxas Oriental Mindoro (Nautical Highway Besides SouthSmile Dental Clinic)
Contact No.: 0966-029-8018
#StopTB
#PPDtest https://t.co/qsAnDPMCiy",https://x.com/IvaxRoxas/status/1847609910089175100,tweet,ivax roxas,@IvaxRoxas,,,"#StopTB,#PPDtest",0,1,1,0,33,0,2024-10-19 05:05:04,https://pbs.twimg.com/media/GaQHa79aIAATNea.jpg,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1231,"Continuing #TBAdvocacy, #StopTB Exec Dir Dr. @LucicaDitiu met the incoming @WHOAFRO Director, Dr. Faustine Engelbert Ndugulile. He shared his ambition to position #WHOAfro as a strong regional secretariat &amp; highlighted the need for close collaboration amongst key stakeholders. https://t.co/PGrtYe5rLz",https://x.com/StopTB/status/1847321336256881046,tweet,Stop TB Partnership,@StopTB,"Geneva, Switzerland","@LucicaDitiu,@WHOAFRO","#TBAdvocacy,#StopTB,#WHOAfro",2,0,3,30,693,0,2024-10-18 09:58:22,https://pbs.twimg.com/media/GaMA9nYXwAASc3x.jpg,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1232,"WHO Enhances Tuberculosis Prevention and Control Efforts in Armenia

𝐑𝐞𝐚𝐝 𝐌𝐨𝐫𝐞: https://t.co/p5UchlUJD2

#TuberculosisPrevention #TBControl #WHOInitiatives #GlobalHealth #ArmeniaHealth #StopTB #HealthForAll #InfectiousDiseasePrevention #EuroHealthLeaders https://t.co/WgNkkijSnj",https://x.com/EuroLeaders/status/1847267872583888897,tweet,Euro Health Leaders,@EuroLeaders,,,"#TuberculosisPrevention,#TBControl,#WHOInitiatives,#GlobalHealth,#ArmeniaHealth,#StopTB,#HealthForAll,#InfectiousDiseasePrevention,#EuroHealthLeaders",0,0,0,0,19,0,2024-10-18 06:25:56,https://pbs.twimg.com/media/GaLQSwVaQAAudQ4.jpg,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1233,"We like to share interesting quotes and hope to spread awareness for #tuberculosis! 

#InvestToEndTB #StopTB #EndTB #infectiousdiseases #inspiration #quotes #health #publichealth #publichealthmatters #support #strength #fight #education https://t.co/ni8KlKKyvG",https://x.com/MuellerHealth/status/1847246325189881968,tweet,The Mueller Health Foundation,@MuellerHealth,"New York, USA",,"#tuberculosis,#InvestToEndTB,#StopTB,#EndTB,#infectiousdiseases,#inspiration,#quotes,#health,#publichealth,#publichealthmatters,#support,#strength,#fight,#education",0,0,3,3,151,0,2024-10-18 05:00:18,https://pbs.twimg.com/media/GaK8vpXWEAA--kc.png,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1234,"#StopTB's Executive Director @LucicaDitiu met Senator Dr. Pierre Flambeau Ngayap, Republic of Cameroon. They underlined the importance of work being done by African countries to #endTB, and stressed the need for strengthened alliances, collaborations &amp; partnerships. https://t.co/s0IZV5vPrj",https://x.com/StopTB/status/1846849169568186819,tweet,Stop TB Partnership,@StopTB,"Geneva, Switzerland",@LucicaDitiu,"#StopTB,#endTB",0,0,1,7,360,0,2024-10-17 02:42:09,"https://pbs.twimg.com/media/GaFTglnW4AAxu8o.jpg,https://pbs.twimg.com/media/GaFTglmWkAAKDmb.jpg",,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1235,"Uyy!!! Bubuhan #KulaNtan

Disini MiNtan melanjutkan materi sebelumnya tentang siapa saja yang perlu di berikan obat pencegahan TBC?

Sumber : tbc.indonesia
 
#TOSSTBC #GIAT2040 #GerakanIndonesiaAkhiriTBC #TemukanObatiSampaiSembuh #StopTB #StopTBPartnership #striveforfighttb https://t.co/OMZn4r95CZ",https://x.com/bekantantb/status/1846746639626916200,tweet,bekantantbkalsel,@bekantantb,https://maps.app.goo.gl/h9L8Ye,,"#KulaNtan,#TOSSTBC,#GIAT2040,#GerakanIndonesiaAkhiriTBC,#TemukanObatiSampaiSembuh,#StopTB,#StopTBPartnership,#striveforfighttb",0,0,0,0,9,0,2024-10-16 19:54:44,"https://pbs.twimg.com/media/GaD2HFnb0AM4kXA.jpg,https://pbs.twimg.com/media/GaD2JhYb0AU-rTN.jpg,https://pbs.twimg.com/media/GaD2JhZb0AAoxcW.jpg,https://pbs.twimg.com/media/GaD2JhYaUAAAX-W.jpg",,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1236,"✅ Advice to the @WHO on definitions that will be used in guidance to national TB programmes later this year
✅ Identification of critical knowledge gaps that need to be addressed through research

🧵continues... 

#stopTB #endTB",https://x.com/AHRI_News/status/1846574341963538461,tweet,Africa Health Research Institute,@AHRI_News,"Durban & Somkhele, KZN",@WHO,"#stopTB,#endTB",1,0,0,1,117,0,2024-10-16 08:30:05,,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1237,"लक्षण प्रकट होते ही सही समय पर टीबी की जांच करवाने से बेहतर उपचार संभव है। इसके लक्षणों को पहचानने में देर न करें, सही उपचार पाएं, और टीबी को हराएं। 
#टीबीमुक्तभारत #TBMuktBharat #TBFreeIndia #TBawareness #EndTB #FightTB #StopTB https://t.co/6nbYm0wB81",https://x.com/IECNHMNagaur/status/1846105559163924750,tweet,IEC HEALTH Nagaur,@IECNHMNagaur,,,"#टीबीमुक्तभारत,#TBMuktBharat,#TBFreeIndia,#TBawareness,#EndTB,#FightTB,#StopTB",0,0,0,1,33,0,2024-10-15 01:27:18,https://pbs.twimg.com/media/GZ6vNw7a4AAKHBL.jpg,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1238,"@AObiefuna / @elonmusk 
Save a life, Sign the petition now, TB is significantly underfunded. Go to https://t.co/qHym46HGpL #endtb #stoptb https://t.co/ulJuKt3iEE",https://x.com/nwa_onye_igbo/status/1846081203918565740,tweet,I am_nwaonye_igbo,@nwa_onye_igbo,,"@AObiefuna,@elonmusk","#endtb,#stoptb",0,0,0,1,8,0,2024-10-14 23:50:32,"https://pbs.twimg.com/media/GZ6Y7BQXAAELZZO.jpg,https://pbs.twimg.com/media/GZ6Y7DhXUAA6dkf.jpg",,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1239,"We are excited to share our newsletter #TheMonthlyDose for October. You can read it here: https://t.co/xYf9G4k6EL

#StopTB #EndTb #InvestToEndTB #infectiousdiseases #learning #survivorstories #tuberculosis #newsletter #research #funfacts #updates #science https://t.co/63mWf74Bc5",https://x.com/MuellerHealth/status/1845839304767021142,tweet,The Mueller Health Foundation,@MuellerHealth,"New York, USA",,"#TheMonthlyDose,#StopTB,#EndTb,#InvestToEndTB,#infectiousdiseases,#learning,#survivorstories,#tuberculosis,#newsletter,#research,#funfacts,#updates,#science",0,0,1,1,31,0,2024-10-14 07:49:18,https://pbs.twimg.com/media/GZ29EPaXYAQy6HU.jpg,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1240,"Stay informed and educate others about the importance of TB prevention.

#MedicoverHospitals #MedicoverIndia #Tuberculosis #TBPrevention #StopTB #TBawareness #EndTB #LungHealth #FightTB #InfectiousDisease #TBTesting #TBFacts #TBTreatment",https://x.com/MedicoverIN/status/1845817109567128042,tweet,Medicover Hospitals,@MedicoverIN,"Hyderabad, India",,"#MedicoverHospitals,#MedicoverIndia,#Tuberculosis,#TBPrevention,#StopTB,#TBawareness,#EndTB,#LungHealth,#FightTB,#InfectiousDisease,#TBTesting,#TBFacts,#TBTreatment",0,0,0,0,29,0,2024-10-14 06:21:07,,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
1241,"We at MHF believe in sharing the stories of those affected by TB. You can read the story of Rafael, a TB researcher, here: 
https://t.co/W7PJB49z9G

PC: Apopo HeroRats

#EndTB #StopTB #tuberculosis #survivorstories #yeswecanendtb #InvestToEndTB #awareness https://t.co/BFFIjegwXi",https://x.com/MuellerHealth/status/1845796795353383289,tweet,The Mueller Health Foundation,@MuellerHealth,"New York, USA",,"#EndTB,#StopTB,#tuberculosis,#survivorstories,#yeswecanendtb,#InvestToEndTB,#awareness",0,0,1,1,27,0,2024-10-14 05:00:23,https://pbs.twimg.com/media/GZ2WZ6EXIBAzwaG.png,,TwiBot-#StopTB-20241103_065047.csv,2024-11-04 06:06:24.793795
